"stratum","circle","count_year","country","state","bcr","lon","lat","stratum_area_km2","bcr_name","field_hours","feeder_hours","nocturnal_hours","how_many","detections_per_circle","total_counts","num_detections","total_individuals","nonzero_circles","circles_per_stratum","circle_detection_ratio","scaled_effort","circle_vec","strata_vec","year_vec"
"CA-NB-BCR-14","CA-NB-Bouctouche",2011,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",24,6,0,12,9,529,209,71755,20,48,0.416666666666667,0.309775116515212,2,1,46
"CA-NB-BCR-14","CA-NB-Bouctouche",2012,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",13,4,1,49,9,529,209,71755,20,48,0.416666666666667,0.167794854779073,2,1,47
"CA-NB-BCR-14","CA-NB-Bouctouche",2014,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",32,4,2,10,9,529,209,71755,20,48,0.416666666666667,0.413033488686949,2,1,49
"CA-NB-BCR-14","CA-NB-Bouctouche",2015,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",32,4,0,48,9,529,209,71755,20,48,0.416666666666667,0.413033488686949,2,1,50
"CA-NB-BCR-14","CA-NB-Bouctouche",2016,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",21,0,1,0,9,529,209,71755,20,48,0.416666666666667,0.271053226950811,2,1,51
"CA-NB-BCR-14","CA-NB-Bouctouche",2017,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",21.5,8,0,30,9,529,209,71755,20,48,0.416666666666667,0.277506875211544,2,1,52
"CA-NB-BCR-14","CA-NB-Bouctouche",2018,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",29,0,0,51,9,529,209,71755,20,48,0.416666666666667,0.374311599122548,2,1,53
"CA-NB-BCR-14","CA-NB-Bouctouche",2019,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",14,4,0,30,9,529,209,71755,20,48,0.416666666666667,0.18070215130054,2,1,54
"CA-NB-BCR-14","CA-NB-Bouctouche",2020,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",16,0,0,30,9,529,209,71755,20,48,0.416666666666667,0.206516744343475,2,1,55
"CA-NB-BCR-14","CA-NB-Bouctouche",2021,"CA","NB",14,-64.777907,46.487381,72975.3437785908,"Atlantic Northern Forest",23,0,0,30,9,529,209,71755,20,48,0.416666666666667,0.296867819993745,2,1,56
"CA-NB-BCR-14","CA-NB-CapeTormentine",1967,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",14,0,0,37,52,529,209,71755,20,48,0.416666666666667,0.18070215130054,3,1,2
"CA-NB-BCR-14","CA-NB-CapeTormentine",1969,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",17,0,0,0,52,529,209,71755,20,48,0.416666666666667,0.219424040864942,3,1,4
"CA-NB-BCR-14","CA-NB-CapeTormentine",1970,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",13,0,0,4,52,529,209,71755,20,48,0.416666666666667,0.167794854779073,3,1,5
"CA-NB-BCR-14","CA-NB-CapeTormentine",1971,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",13,0,0,0,52,529,209,71755,20,48,0.416666666666667,0.167794854779073,3,1,6
"CA-NB-BCR-14","CA-NB-CapeTormentine",1972,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",25,0,0,3,52,529,209,71755,20,48,0.416666666666667,0.322682413036679,3,1,7
"CA-NB-BCR-14","CA-NB-CapeTormentine",1973,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",31,0,0,13,52,529,209,71755,20,48,0.416666666666667,0.400126192165482,3,1,8
"CA-NB-BCR-14","CA-NB-CapeTormentine",1974,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",53,0,0,50,52,529,209,71755,20,48,0.416666666666667,0.68408671563776,3,1,9
"CA-NB-BCR-14","CA-NB-CapeTormentine",1975,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",50,0,0,30,52,529,209,71755,20,48,0.416666666666667,0.645364826073358,3,1,10
"CA-NB-BCR-14","CA-NB-CapeTormentine",1976,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",57,0,0,156,52,529,209,71755,20,48,0.416666666666667,0.735715901723628,3,1,11
"CA-NB-BCR-14","CA-NB-CapeTormentine",1977,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",30,0,0,10,52,529,209,71755,20,48,0.416666666666667,0.387218895644015,3,1,12
"CA-NB-BCR-14","CA-NB-CapeTormentine",1978,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",53.2,0,0,12,52,529,209,71755,20,48,0.416666666666667,0.686668174942053,3,1,13
"CA-NB-BCR-14","CA-NB-CapeTormentine",1979,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",65.8,0,0,18,52,529,209,71755,20,48,0.416666666666667,0.84930011111254,3,1,14
"CA-NB-BCR-14","CA-NB-CapeTormentine",1980,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",62.5,0,0,109,52,529,209,71755,20,48,0.416666666666667,0.806706032591698,3,1,15
"CA-NB-BCR-14","CA-NB-CapeTormentine",1981,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",51.8,0,0,5,52,529,209,71755,20,48,0.416666666666667,0.668597959811999,3,1,16
"CA-NB-BCR-14","CA-NB-CapeTormentine",1982,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",56.8,0,0,14,52,529,209,71755,20,48,0.416666666666667,0.733134442419335,3,1,17
"CA-NB-BCR-14","CA-NB-CapeTormentine",1983,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",56.1,0,0,24,52,529,209,71755,20,48,0.416666666666667,0.724099334854308,3,1,18
"CA-NB-BCR-14","CA-NB-CapeTormentine",1984,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",47,0,0,36,52,529,209,71755,20,48,0.416666666666667,0.606642936508957,3,1,19
"CA-NB-BCR-14","CA-NB-CapeTormentine",1985,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",52.8,0,0,12,52,529,209,71755,20,48,0.416666666666667,0.681505256333466,3,1,20
"CA-NB-BCR-14","CA-NB-CapeTormentine",1986,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",52.8,0,0,8,52,529,209,71755,20,48,0.416666666666667,0.681505256333466,3,1,21
"CA-NB-BCR-14","CA-NB-CapeTormentine",1987,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",60,0,0,11,52,529,209,71755,20,48,0.416666666666667,0.77443779128803,3,1,22
"CA-NB-BCR-14","CA-NB-CapeTormentine",1988,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",48.5,0,0,20,52,529,209,71755,20,48,0.416666666666667,0.626003881291158,3,1,23
"CA-NB-BCR-14","CA-NB-CapeTormentine",1989,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",54.5,0,0,41,52,529,209,71755,20,48,0.416666666666667,0.703447660419961,3,1,24
"CA-NB-BCR-14","CA-NB-CapeTormentine",1990,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",59,0,0,24,52,529,209,71755,20,48,0.416666666666667,0.761530494766563,3,1,25
"CA-NB-BCR-14","CA-NB-CapeTormentine",1991,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",53.5,0,0,14,52,529,209,71755,20,48,0.416666666666667,0.690540363898493,3,1,26
"CA-NB-BCR-14","CA-NB-CapeTormentine",1992,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",56.5,0,0,91,52,529,209,71755,20,48,0.416666666666667,0.729262253462895,3,1,27
"CA-NB-BCR-14","CA-NB-CapeTormentine",1993,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",75,0,0,9,52,529,209,71755,20,48,0.416666666666667,0.968047239110038,3,1,28
"CA-NB-BCR-14","CA-NB-CapeTormentine",1994,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",65,0,0,11,52,529,209,71755,20,48,0.416666666666667,0.838974273895366,3,1,29
"CA-NB-BCR-14","CA-NB-CapeTormentine",1995,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",54.5,0,0,10,52,529,209,71755,20,48,0.416666666666667,0.703447660419961,3,1,30
"CA-NB-BCR-14","CA-NB-CapeTormentine",1996,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",50.5,0,0,8,52,529,209,71755,20,48,0.416666666666667,0.651818474334092,3,1,31
"CA-NB-BCR-14","CA-NB-CapeTormentine",1997,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",50.1,0,0,31,52,529,209,71755,20,48,0.416666666666667,0.646655555725505,3,1,32
"CA-NB-BCR-14","CA-NB-CapeTormentine",1998,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",68.5,0,0,81,52,529,209,71755,20,48,0.416666666666667,0.884149811720501,3,1,33
"CA-NB-BCR-14","CA-NB-CapeTormentine",1999,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",56.5,0,0,7,52,529,209,71755,20,48,0.416666666666667,0.729262253462895,3,1,34
"CA-NB-BCR-14","CA-NB-CapeTormentine",2000,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",80,0,0,14,52,529,209,71755,20,48,0.416666666666667,1.03258372171737,3,1,35
"CA-NB-BCR-14","CA-NB-CapeTormentine",2001,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",75.5,0,0,8,52,529,209,71755,20,48,0.416666666666667,0.974500887370771,3,1,36
"CA-NB-BCR-14","CA-NB-CapeTormentine",2002,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",79.25,0,0,146,52,529,209,71755,20,48,0.416666666666667,1.02290324932627,3,1,37
"CA-NB-BCR-14","CA-NB-CapeTormentine",2003,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",75.25,0,0,92,52,529,209,71755,20,48,0.416666666666667,0.971274063240404,3,1,38
"CA-NB-BCR-14","CA-NB-CapeTormentine",2004,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",73.5,2,0,162,52,529,209,71755,20,48,0.416666666666667,0.948686294327837,3,1,39
"CA-NB-BCR-14","CA-NB-CapeTormentine",2005,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",74.5,0,0,33,52,529,209,71755,20,48,0.416666666666667,0.961593590849304,3,1,40
"CA-NB-BCR-14","CA-NB-CapeTormentine",2006,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",85.5,0,0,363,52,529,209,71755,20,48,0.416666666666667,1.10357385258544,3,1,41
"CA-NB-BCR-14","CA-NB-CapeTormentine",2007,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",71,0,0,24,52,529,209,71755,20,48,0.416666666666667,0.916418053024169,3,1,42
"CA-NB-BCR-14","CA-NB-CapeTormentine",2008,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",75,0,0,29,52,529,209,71755,20,48,0.416666666666667,0.968047239110038,3,1,43
"CA-NB-BCR-14","CA-NB-CapeTormentine",2009,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",64,0,0,59,52,529,209,71755,20,48,0.416666666666667,0.826066977373899,3,1,44
"CA-NB-BCR-14","CA-NB-CapeTormentine",2010,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",72.5,1,0,20,52,529,209,71755,20,48,0.416666666666667,0.93577899780637,3,1,45
"CA-NB-BCR-14","CA-NB-CapeTormentine",2011,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",63,1,0,192,52,529,209,71755,20,48,0.416666666666667,0.813159680852432,3,1,46
"CA-NB-BCR-14","CA-NB-CapeTormentine",2012,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",79.25,1,0.5,49,52,529,209,71755,20,48,0.416666666666667,1.02290324932627,3,1,47
"CA-NB-BCR-14","CA-NB-CapeTormentine",2013,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",75.5,1,0,518,52,529,209,71755,20,48,0.416666666666667,0.974500887370771,3,1,48
"CA-NB-BCR-14","CA-NB-CapeTormentine",2014,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",82,1,0,186,52,529,209,71755,20,48,0.416666666666667,1.05839831476031,3,1,49
"CA-NB-BCR-14","CA-NB-CapeTormentine",2015,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",97.75,0,0.5,123,52,529,209,71755,20,48,0.416666666666667,1.26168823497342,3,1,50
"CA-NB-BCR-14","CA-NB-CapeTormentine",2016,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",84,0,0,37,52,529,209,71755,20,48,0.416666666666667,1.08421290780324,3,1,51
"CA-NB-BCR-14","CA-NB-CapeTormentine",2017,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",86.5,0,0,74,52,529,209,71755,20,48,0.416666666666667,1.11648114910691,3,1,52
"CA-NB-BCR-14","CA-NB-CapeTormentine",2018,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",87.5,0,0.2,161,52,529,209,71755,20,48,0.416666666666667,1.12938844562838,3,1,53
"CA-NB-BCR-14","CA-NB-CapeTormentine",2019,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",103.25,0,0,130,52,529,209,71755,20,48,0.416666666666667,1.33267836584148,3,1,54
"CA-NB-BCR-14","CA-NB-CapeTormentine",2020,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",107.25,0,0.5,377,52,529,209,71755,20,48,0.416666666666667,1.38430755192735,3,1,55
"CA-NB-BCR-14","CA-NB-CapeTormentine",2021,"CA","NB",14,-63.916678,46.116728,72975.3437785908,"Atlantic Northern Forest",92.25,0,0.75,68,52,529,209,71755,20,48,0.416666666666667,1.19069810410535,3,1,56
"CA-NB-BCR-14","CA-NB-FundyNP",1966,"CA","NB",14,-65.0167,45.6167,72975.3437785908,"Atlantic Northern Forest",8,0,0,0,10,529,209,71755,20,48,0.416666666666667,0.103258372171737,4,1,1
"CA-NB-BCR-14","CA-NB-FundyNP",1967,"CA","NB",14,-65.0167,45.6167,72975.3437785908,"Atlantic Northern Forest",15,0,0,0,10,529,209,71755,20,48,0.416666666666667,0.193609447822008,4,1,2
"CA-NB-BCR-14","CA-NB-FundyNP",1971,"CA","NB",14,-65.0167,45.6167,72975.3437785908,"Atlantic Northern Forest",39,0,0,0,10,529,209,71755,20,48,0.416666666666667,0.503384564337219,4,1,6
"CA-NB-BCR-14","CA-NB-FundyNP",1977,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",35,7,0,4,10,529,209,71755,20,48,0.416666666666667,0.451755378251351,4,1,12
"CA-NB-BCR-14","CA-NB-FundyNP",1978,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",56,0,0,0,10,529,209,71755,20,48,0.416666666666667,0.722808605202161,4,1,13
"CA-NB-BCR-14","CA-NB-FundyNP",1979,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",64,3,0,5,10,529,209,71755,20,48,0.416666666666667,0.826066977373899,4,1,14
"CA-NB-BCR-14","CA-NB-FundyNP",1980,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",68,2,0,4,10,529,209,71755,20,48,0.416666666666667,0.877696163459767,4,1,15
"CA-NB-BCR-14","CA-NB-FundyNP",1981,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",54,0,0,0,10,529,209,71755,20,48,0.416666666666667,0.696994012159227,4,1,16
"CA-NB-BCR-14","CA-NB-FundyNP",1983,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",54.5,8,0,1,10,529,209,71755,20,48,0.416666666666667,0.703447660419961,4,1,18
"CA-NB-BCR-14","CA-NB-FundyNP",1984,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",43.8,45,0,8,10,529,209,71755,20,48,0.416666666666667,0.565339587640262,4,1,19
"CA-NB-BCR-14","CA-NB-FundyNP",1985,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",57.5,38,1,1,10,529,209,71755,20,48,0.416666666666667,0.742169549984362,4,1,20
"CA-NB-BCR-14","CA-NB-FundyNP",1986,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",49,45,0,0,10,529,209,71755,20,48,0.416666666666667,0.632457529551891,4,1,21
"CA-NB-BCR-14","CA-NB-FundyNP",1987,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",40.8,29,0,1,10,529,209,71755,20,48,0.416666666666667,0.52661769807586,4,1,22
"CA-NB-BCR-14","CA-NB-FundyNP",1988,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",47.5,32,0,0,10,529,209,71755,20,48,0.416666666666667,0.61309658476969,4,1,23
"CA-NB-BCR-14","CA-NB-FundyNP",1989,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",67.8,3,0,1,10,529,209,71755,20,48,0.416666666666667,0.875114704155474,4,1,24
"CA-NB-BCR-14","CA-NB-FundyNP",1990,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",57.6,30,0,0,10,529,209,71755,20,48,0.416666666666667,0.743460279636509,4,1,25
"CA-NB-BCR-14","CA-NB-FundyNP",2011,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",70.75,8,0,12,10,529,209,71755,20,48,0.416666666666667,0.913191228893802,4,1,46
"CA-NB-BCR-14","CA-NB-FundyNP",2014,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",44,0,0,1,10,529,209,71755,20,48,0.416666666666667,0.567921046944555,4,1,49
"CA-NB-BCR-14","CA-NB-FundyNP",2015,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",52.25,4,0,0,10,529,209,71755,20,48,0.416666666666667,0.674406243246659,4,1,50
"CA-NB-BCR-14","CA-NB-FundyNP",2016,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",53.6,0,0,0,10,529,209,71755,20,48,0.416666666666667,0.69183109355064,4,1,51
"CA-NB-BCR-14","CA-NB-FundyNP",2019,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",60.77,0,0,0,10,529,209,71755,20,48,0.416666666666667,0.78437640960956,4,1,54
"CA-NB-BCR-14","CA-NB-FundyNP",2021,"CA","NB",14,-65.016702,45.600023,72975.3437785908,"Atlantic Northern Forest",85.65,18.75,0,0,10,529,209,71755,20,48,0.416666666666667,1.10550994706366,4,1,56
"CA-NB-BCR-14","CA-NB-GrandMananIsland",1980,"CA","NB",14,-66.800001,44.683323,72975.3437785908,"Atlantic Northern Forest",19.3,4,0,125,40,529,209,71755,20,48,0.416666666666667,0.249110822864316,5,1,15
"CA-NB-BCR-14","CA-NB-GrandMananIsland",1981,"CA","NB",14,-66.800001,44.683323,72975.3437785908,"Atlantic Northern Forest",39,8,0,127,40,529,209,71755,20,48,0.416666666666667,0.503384564337219,5,1,16
"CA-NB-BCR-14","CA-NB-GrandMananIsland",1982,"CA","NB",14,-66.800001,44.683323,72975.3437785908,"Atlantic Northern Forest",33,14,0,374,40,529,209,71755,20,48,0.416666666666667,0.425940785208416,5,1,17
"CA-NB-BCR-14","CA-NB-GrandMananIsland",1983,"CA","NB",14,-66.800001,44.683323,72975.3437785908,"Atlantic Northern Forest",37.5,8,0,186,40,529,209,71755,20,48,0.416666666666667,0.484023619555019,5,1,18
"CA-NB-BCR-14","CA-NB-GrandMananIsland",1984,"CA","NB",14,-66.800001,44.683323,72975.3437785908,"Atlantic Northern Forest",34.6,8,0,925,40,529,209,71755,20,48,0.416666666666667,0.446592459642764,5,1,19
"CA-NB-BCR-14","CA-NB-GrandMananIsland",1985,"CA","NB",14,-66.800001,44.683323,72975.3437785908,"Atlantic Northern Forest",32.8,12,0,135,40,529,209,71755,20,48,0.416666666666667,0.423359325904123,5,1,20
"CA-NB-BCR-14","CA-NB-GrandMananIsland",1986,"CA","NB",14,-66.800001,44.683323,72975.3437785908,"Atlantic Northern Forest",34.5,16,0,297,40,529,209,71755,20,48,0.416666666666667,0.445301729990617,5,1,21
